resource_id,repo_id,uri,next_refid
52371,26,/repositories/26/resources/52371,4
52377,26,/repositories/26/resources/52377,2
52392,26,/repositories/26/resources/52392,26
52401,26,/repositories/26/resources/52401,108
52404,26,/repositories/26/resources/52404,17
52407,26,/repositories/26/resources/52407,3
52413,26,/repositories/26/resources/52413,3
52416,26,/repositories/26/resources/52416,3
52419,26,/repositories/26/resources/52419,3
52422,26,/repositories/26/resources/52422,29
52425,26,/repositories/26/resources/52425,3
52428,26,/repositories/26/resources/52428,3
52431,26,/repositories/26/resources/52431,2
52434,26,/repositories/26/resources/52434,20
52437,26,/repositories/26/resources/52437,2
52440,26,/repositories/26/resources/52440,3
52443,26,/repositories/26/resources/52443,2
52449,26,/repositories/26/resources/52449,4
52452,26,/repositories/26/resources/52452,3
52454,26,/repositories/26/resources/52454,3
52456,26,/repositories/26/resources/52456,3
52461,26,/repositories/26/resources/52461,3
52464,26,/repositories/26/resources/52464,39
52467,26,/repositories/26/resources/52467,6
52470,26,/repositories/26/resources/52470,3
52473,26,/repositories/26/resources/52473,12
52476,26,/repositories/26/resources/52476,14
52479,26,/repositories/26/resources/52479,3
52482,26,/repositories/26/resources/52482,3
52488,26,/repositories/26/resources/52488,30
52491,26,/repositories/26/resources/52491,5
52494,26,/repositories/26/resources/52494,6
52497,26,/repositories/26/resources/52497,3
52500,26,/repositories/26/resources/52500,3
52503,26,/repositories/26/resources/52503,17
52506,26,/repositories/26/resources/52506,4
52509,26,/repositories/26/resources/52509,6
52512,26,/repositories/26/resources/52512,19
52518,26,/repositories/26/resources/52518,7
52521,26,/repositories/26/resources/52521,14
52527,26,/repositories/26/resources/52527,3
52530,26,/repositories/26/resources/52530,3
52590,26,/repositories/26/resources/52590,2
52602,26,/repositories/26/resources/52602,3
52605,26,/repositories/26/resources/52605,135
52608,26,/repositories/26/resources/52608,32
52614,26,/repositories/26/resources/52614,7
52617,26,/repositories/26/resources/52617,5
52620,26,/repositories/26/resources/52620,4
52625,26,/repositories/26/resources/52625,9
52628,26,/repositories/26/resources/52628,508
52631,26,/repositories/26/resources/52631,5
52634,26,/repositories/26/resources/52634,3
52637,26,/repositories/26/resources/52637,144
52892,26,/repositories/26/resources/52892,146
52946,26,/repositories/26/resources/52946,254
52949,26,/repositories/26/resources/52949,10
52956,26,/repositories/26/resources/52956,542
52959,26,/repositories/26/resources/52959,10
52962,26,/repositories/26/resources/52962,10
52971,26,/repositories/26/resources/52971,6
52974,26,/repositories/26/resources/52974,18
52977,26,/repositories/26/resources/52977,3
52983,26,/repositories/26/resources/52983,3
52989,26,/repositories/26/resources/52989,2
52992,26,/repositories/26/resources/52992,45
52998,26,/repositories/26/resources/52998,38
53010,26,/repositories/26/resources/53010,25
53013,26,/repositories/26/resources/53013,24
53033,26,/repositories/26/resources/53033,36
53039,26,/repositories/26/resources/53039,4
53042,26,/repositories/26/resources/53042,9
53048,26,/repositories/26/resources/53048,15
53051,26,/repositories/26/resources/53051,6
53054,26,/repositories/26/resources/53054,3
53057,26,/repositories/26/resources/53057,8
53063,26,/repositories/26/resources/53063,7
53084,26,/repositories/26/resources/53084,264
53125,26,/repositories/26/resources/53125,2
53155,26,/repositories/26/resources/53155,61
53164,26,/repositories/26/resources/53164,3
53167,26,/repositories/26/resources/53167,3
53170,26,/repositories/26/resources/53170,6
53173,26,/repositories/26/resources/53173,5
53176,26,/repositories/26/resources/53176,8
53179,26,/repositories/26/resources/53179,7
53185,26,/repositories/26/resources/53185,7
53188,26,/repositories/26/resources/53188,4
53209,26,/repositories/26/resources/53209,13
53215,26,/repositories/26/resources/53215,5
53221,26,/repositories/26/resources/53221,3
53227,26,/repositories/26/resources/53227,16
53230,26,/repositories/26/resources/53230,5
53236,26,/repositories/26/resources/53236,3
53248,26,/repositories/26/resources/53248,3
53251,26,/repositories/26/resources/53251,3
53254,26,/repositories/26/resources/53254,8
53260,26,/repositories/26/resources/53260,2
53263,26,/repositories/26/resources/53263,5
53269,26,/repositories/26/resources/53269,4
53276,26,/repositories/26/resources/53276,6
53279,26,/repositories/26/resources/53279,3
53282,26,/repositories/26/resources/53282,15
53285,26,/repositories/26/resources/53285,4
53288,26,/repositories/26/resources/53288,5
53291,26,/repositories/26/resources/53291,4
53300,26,/repositories/26/resources/53300,3
53309,26,/repositories/26/resources/53309,4
53315,26,/repositories/26/resources/53315,4
53337,26,/repositories/26/resources/53337,3
53340,26,/repositories/26/resources/53340,5
5730,27,/repositories/27/resources/5730,3539
5733,27,/repositories/27/resources/5733,1191
5736,27,/repositories/27/resources/5736,231
5739,27,/repositories/27/resources/5739,193
5742,27,/repositories/27/resources/5742,2735
5745,27,/repositories/27/resources/5745,479
5748,27,/repositories/27/resources/5748,336
5749,27,/repositories/27/resources/5749,1600
5752,27,/repositories/27/resources/5752,1951
5754,27,/repositories/27/resources/5754,1306
5757,27,/repositories/27/resources/5757,86
5760,27,/repositories/27/resources/5760,2297
5763,27,/repositories/27/resources/5763,37
5766,27,/repositories/27/resources/5766,1244
5767,27,/repositories/27/resources/5767,65
5768,27,/repositories/27/resources/5768,1672
5771,27,/repositories/27/resources/5771,581
5774,27,/repositories/27/resources/5774,793
5775,27,/repositories/27/resources/5775,1059
5778,27,/repositories/27/resources/5778,1553
5784,27,/repositories/27/resources/5784,4446
5787,27,/repositories/27/resources/5787,892
5788,27,/repositories/27/resources/5788,843
5790,27,/repositories/27/resources/5790,723
5793,27,/repositories/27/resources/5793,1030
5799,27,/repositories/27/resources/5799,14
5802,27,/repositories/27/resources/5802,358
5805,27,/repositories/27/resources/5805,2888
5808,27,/repositories/27/resources/5808,2397
5810,27,/repositories/27/resources/5810,272
5811,27,/repositories/27/resources/5811,1784
5814,27,/repositories/27/resources/5814,6108
5817,27,/repositories/27/resources/5817,679
5823,27,/repositories/27/resources/5823,265
5826,27,/repositories/27/resources/5826,431
5828,27,/repositories/27/resources/5828,170
5831,27,/repositories/27/resources/5831,2471
5832,27,/repositories/27/resources/5832,1162
5834,27,/repositories/27/resources/5834,5118
5836,27,/repositories/27/resources/5836,326
5838,27,/repositories/27/resources/5838,1624
5840,27,/repositories/27/resources/5840,1547
5842,27,/repositories/27/resources/5842,131
5844,27,/repositories/27/resources/5844,1261
5847,27,/repositories/27/resources/5847,129
5850,27,/repositories/27/resources/5850,4551
5853,27,/repositories/27/resources/5853,450
5856,27,/repositories/27/resources/5856,2859
5859,27,/repositories/27/resources/5859,2517
5861,27,/repositories/27/resources/5861,550
5864,27,/repositories/27/resources/5864,776
5867,27,/repositories/27/resources/5867,381
5868,27,/repositories/27/resources/5868,973
5871,27,/repositories/27/resources/5871,1949
5874,27,/repositories/27/resources/5874,153
5877,27,/repositories/27/resources/5877,367
5880,27,/repositories/27/resources/5880,115
5883,27,/repositories/27/resources/5883,129
5886,27,/repositories/27/resources/5886,1215
5888,27,/repositories/27/resources/5888,62
5891,27,/repositories/27/resources/5891,5401
5892,27,/repositories/27/resources/5892,779
5895,27,/repositories/27/resources/5895,1098
5897,27,/repositories/27/resources/5897,3498
5900,27,/repositories/27/resources/5900,2851
5902,27,/repositories/27/resources/5902,247
5903,27,/repositories/27/resources/5903,1742
5904,27,/repositories/27/resources/5904,491
5907,27,/repositories/27/resources/5907,506
5910,27,/repositories/27/resources/5910,202
5913,27,/repositories/27/resources/5913,1119
5914,27,/repositories/27/resources/5914,1335
5915,27,/repositories/27/resources/5915,284
5916,27,/repositories/27/resources/5916,1115
5919,27,/repositories/27/resources/5919,2514
5925,27,/repositories/27/resources/5925,2957
5927,27,/repositories/27/resources/5927,60
5930,27,/repositories/27/resources/5930,123
5933,27,/repositories/27/resources/5933,947
5934,27,/repositories/27/resources/5934,18
5937,27,/repositories/27/resources/5937,1185
5939,27,/repositories/27/resources/5939,986
5940,27,/repositories/27/resources/5940,927
5943,27,/repositories/27/resources/5943,657
5949,27,/repositories/27/resources/5949,299
5952,27,/repositories/27/resources/5952,458
5954,27,/repositories/27/resources/5954,45
5955,27,/repositories/27/resources/5955,15977
5958,27,/repositories/27/resources/5958,1147
5960,27,/repositories/27/resources/5960,1065
5963,27,/repositories/27/resources/5963,273
5964,27,/repositories/27/resources/5964,3713
5965,27,/repositories/27/resources/5965,2734
5967,27,/repositories/27/resources/5967,1394
5970,27,/repositories/27/resources/5970,619
5973,27,/repositories/27/resources/5973,1513
5976,27,/repositories/27/resources/5976,1518
5977,27,/repositories/27/resources/5977,710
5978,27,/repositories/27/resources/5978,259
5980,27,/repositories/27/resources/5980,279
5982,27,/repositories/27/resources/5982,1483
5985,27,/repositories/27/resources/5985,432
5988,27,/repositories/27/resources/5988,1231
5990,27,/repositories/27/resources/5990,256
5991,27,/repositories/27/resources/5991,28
5993,27,/repositories/27/resources/5993,3584
5994,27,/repositories/27/resources/5994,822
5997,27,/repositories/27/resources/5997,1258
6000,27,/repositories/27/resources/6000,997
6003,27,/repositories/27/resources/6003,1278
6006,27,/repositories/27/resources/6006,1409
6009,27,/repositories/27/resources/6009,1228
6012,27,/repositories/27/resources/6012,759
6015,27,/repositories/27/resources/6015,186
6017,27,/repositories/27/resources/6017,507
6018,27,/repositories/27/resources/6018,862
6024,27,/repositories/27/resources/6024,2586
6026,27,/repositories/27/resources/6026,807
6027,27,/repositories/27/resources/6027,231
6030,27,/repositories/27/resources/6030,3618
6033,27,/repositories/27/resources/6033,126
6039,27,/repositories/27/resources/6039,12
6044,27,/repositories/27/resources/6044,20125
6045,27,/repositories/27/resources/6045,47
6048,27,/repositories/27/resources/6048,1364
6051,27,/repositories/27/resources/6051,118
6053,27,/repositories/27/resources/6053,80
6054,27,/repositories/27/resources/6054,531
6057,27,/repositories/27/resources/6057,968
6060,27,/repositories/27/resources/6060,395
6063,27,/repositories/27/resources/6063,141
6065,27,/repositories/27/resources/6065,1034
6067,27,/repositories/27/resources/6067,2273
6069,27,/repositories/27/resources/6069,946
6071,27,/repositories/27/resources/6071,98
6072,27,/repositories/27/resources/6072,174
6075,27,/repositories/27/resources/6075,394
6076,27,/repositories/27/resources/6076,520
6078,27,/repositories/27/resources/6078,561
6080,27,/repositories/27/resources/6080,547
6083,27,/repositories/27/resources/6083,515
6090,27,/repositories/27/resources/6090,47
6093,27,/repositories/27/resources/6093,651
6105,27,/repositories/27/resources/6105,535
6124,27,/repositories/27/resources/6124,684
6147,27,/repositories/27/resources/6147,580
6156,27,/repositories/27/resources/6156,561
6159,27,/repositories/27/resources/6159,530
6161,27,/repositories/27/resources/6161,564
6162,27,/repositories/27/resources/6162,668
6165,27,/repositories/27/resources/6165,560
6170,27,/repositories/27/resources/6170,250
6171,27,/repositories/27/resources/6171,701
6176,27,/repositories/27/resources/6176,564
6177,27,/repositories/27/resources/6177,545
6180,27,/repositories/27/resources/6180,669
6186,27,/repositories/27/resources/6186,677
6198,27,/repositories/27/resources/6198,528
6215,27,/repositories/27/resources/6215,920
6258,27,/repositories/27/resources/6258,526
6271,27,/repositories/27/resources/6271,514
6273,27,/repositories/27/resources/6273,562
6289,27,/repositories/27/resources/6289,529
6292,27,/repositories/27/resources/6292,523
6316,27,/repositories/27/resources/6316,722
6317,27,/repositories/27/resources/6317,878
6322,27,/repositories/27/resources/6322,580
6323,27,/repositories/27/resources/6323,554
6324,27,/repositories/27/resources/6324,538
6333,27,/repositories/27/resources/6333,737
6341,27,/repositories/27/resources/6341,1698
6348,27,/repositories/27/resources/6348,772
6351,27,/repositories/27/resources/6351,536
6356,27,/repositories/27/resources/6356,548
6357,27,/repositories/27/resources/6357,516
6360,27,/repositories/27/resources/6360,900
6363,27,/repositories/27/resources/6363,1049
6369,27,/repositories/27/resources/6369,517
6372,27,/repositories/27/resources/6372,565
6375,27,/repositories/27/resources/6375,572
6384,27,/repositories/27/resources/6384,1387
6402,27,/repositories/27/resources/6402,756
6403,27,/repositories/27/resources/6403,517
6405,27,/repositories/27/resources/6405,925
6408,27,/repositories/27/resources/6408,518
6417,27,/repositories/27/resources/6417,10591
6419,27,/repositories/27/resources/6419,1440
6422,27,/repositories/27/resources/6422,670
6440,27,/repositories/27/resources/6440,613
6444,27,/repositories/27/resources/6444,584
6449,27,/repositories/27/resources/6449,686
6501,27,/repositories/27/resources/6501,540
6504,27,/repositories/27/resources/6504,516
6507,27,/repositories/27/resources/6507,935
6539,27,/repositories/27/resources/6539,513
6555,27,/repositories/27/resources/6555,1019
6585,27,/repositories/27/resources/6585,512
6615,27,/repositories/27/resources/6615,611
6639,27,/repositories/27/resources/6639,992
6661,27,/repositories/27/resources/6661,813
6684,27,/repositories/27/resources/6684,513
6708,27,/repositories/27/resources/6708,850
6717,27,/repositories/27/resources/6717,843
6730,27,/repositories/27/resources/6730,517
6732,27,/repositories/27/resources/6732,513
6753,27,/repositories/27/resources/6753,915
6756,27,/repositories/27/resources/6756,1765
6837,27,/repositories/27/resources/6837,524
6858,27,/repositories/27/resources/6858,665
6884,27,/repositories/27/resources/6884,516
6914,27,/repositories/27/resources/6914,515
7020,27,/repositories/27/resources/7020,517
7022,27,/repositories/27/resources/7022,523
7028,27,/repositories/27/resources/7028,587
7060,27,/repositories/27/resources/7060,1028
7124,27,/repositories/27/resources/7124,1114
7134,27,/repositories/27/resources/7134,2104
7206,27,/repositories/27/resources/7206,518
7239,27,/repositories/27/resources/7239,519
7317,27,/repositories/27/resources/7317,575
7323,27,/repositories/27/resources/7323,563
7365,27,/repositories/27/resources/7365,530
7384,27,/repositories/27/resources/7384,623
7536,27,/repositories/27/resources/7536,3062
7538,27,/repositories/27/resources/7538,1829
7539,27,/repositories/27/resources/7539,698
7541,27,/repositories/27/resources/7541,69
7542,27,/repositories/27/resources/7542,5850
7544,27,/repositories/27/resources/7544,2142
7546,27,/repositories/27/resources/7546,1345
7547,27,/repositories/27/resources/7547,49
7548,27,/repositories/27/resources/7548,17269
7553,27,/repositories/27/resources/7553,311
7554,27,/repositories/27/resources/7554,521
7555,27,/repositories/27/resources/7555,580
7557,27,/repositories/27/resources/7557,1450
7560,27,/repositories/27/resources/7560,106
7563,27,/repositories/27/resources/7563,123
12218,27,/repositories/27/resources/12218,694
12390,27,/repositories/27/resources/12390,2467
12402,27,/repositories/27/resources/12402,164
12430,27,/repositories/27/resources/12430,104
12447,27,/repositories/27/resources/12447,111
12449,27,/repositories/27/resources/12449,2122
12529,27,/repositories/27/resources/12529,34
12537,27,/repositories/27/resources/12537,150
12546,27,/repositories/27/resources/12546,167
12563,27,/repositories/27/resources/12563,571
12677,27,/repositories/27/resources/12677,41
12695,27,/repositories/27/resources/12695,206
12697,27,/repositories/27/resources/12697,7
12707,27,/repositories/27/resources/12707,163
12730,27,/repositories/27/resources/12730,7
12740,27,/repositories/27/resources/12740,83
12768,27,/repositories/27/resources/12768,304
12779,27,/repositories/27/resources/12779,47
12782,27,/repositories/27/resources/12782,5
12784,27,/repositories/27/resources/12784,138
12822,27,/repositories/27/resources/12822,2
12846,27,/repositories/27/resources/12846,52
12857,27,/repositories/27/resources/12857,837
12859,27,/repositories/27/resources/12859,92
12880,27,/repositories/27/resources/12880,4267
12887,27,/repositories/27/resources/12887,134
12890,27,/repositories/27/resources/12890,83
12895,27,/repositories/27/resources/12895,1256
12901,27,/repositories/27/resources/12901,282
12932,27,/repositories/27/resources/12932,14
12941,27,/repositories/27/resources/12941,97
12950,27,/repositories/27/resources/12950,21
12953,27,/repositories/27/resources/12953,81
12956,27,/repositories/27/resources/12956,1513
13018,27,/repositories/27/resources/13018,11
13048,27,/repositories/27/resources/13048,243
13052,27,/repositories/27/resources/13052,47
13061,27,/repositories/27/resources/13061,77
13067,27,/repositories/27/resources/13067,11
13081,27,/repositories/27/resources/13081,231
13090,27,/repositories/27/resources/13090,2115
13582,27,/repositories/27/resources/13582,875
13585,27,/repositories/27/resources/13585,144
13650,27,/repositories/27/resources/13650,16613
13721,27,/repositories/27/resources/13721,481
13766,27,/repositories/27/resources/13766,29
13843,27,/repositories/27/resources/13843,608
13886,27,/repositories/27/resources/13886,84
13894,27,/repositories/27/resources/13894,15
13907,27,/repositories/27/resources/13907,29
13908,27,/repositories/27/resources/13908,12
13918,27,/repositories/27/resources/13918,7
13921,27,/repositories/27/resources/13921,307
13933,27,/repositories/27/resources/13933,42
13961,27,/repositories/27/resources/13961,28
13963,27,/repositories/27/resources/13963,13
14002,27,/repositories/27/resources/14002,25
14073,27,/repositories/27/resources/14073,4
14080,27,/repositories/27/resources/14080,18
14197,27,/repositories/27/resources/14197,2
14199,27,/repositories/27/resources/14199,46
14240,27,/repositories/27/resources/14240,13
14411,27,/repositories/27/resources/14411,11
14438,27,/repositories/27/resources/14438,3
14663,27,/repositories/27/resources/14663,20
14666,27,/repositories/27/resources/14666,35
14690,27,/repositories/27/resources/14690,4
14704,27,/repositories/27/resources/14704,100
14758,27,/repositories/27/resources/14758,10
14816,27,/repositories/27/resources/14816,16
14858,27,/repositories/27/resources/14858,3
14960,27,/repositories/27/resources/14960,2
14969,27,/repositories/27/resources/14969,2
15076,27,/repositories/27/resources/15076,448
15104,27,/repositories/27/resources/15104,5
15145,27,/repositories/27/resources/15145,18
15186,27,/repositories/27/resources/15186,35
15203,27,/repositories/27/resources/15203,3
15230,27,/repositories/27/resources/15230,3
15272,27,/repositories/27/resources/15272,9
15278,27,/repositories/27/resources/15278,7
15305,27,/repositories/27/resources/15305,4
15470,27,/repositories/27/resources/15470,10
15566,27,/repositories/27/resources/15566,2
15629,27,/repositories/27/resources/15629,35
15775,27,/repositories/27/resources/15775,3
15830,27,/repositories/27/resources/15830,64
15836,27,/repositories/27/resources/15836,9
15980,27,/repositories/27/resources/15980,11
15996,27,/repositories/27/resources/15996,59
16036,27,/repositories/27/resources/16036,199
16042,27,/repositories/27/resources/16042,8
16057,27,/repositories/27/resources/16057,24
16151,27,/repositories/27/resources/16151,3
16222,27,/repositories/27/resources/16222,28
16223,27,/repositories/27/resources/16223,42
16312,27,/repositories/27/resources/16312,340
16580,27,/repositories/27/resources/16580,3
16630,27,/repositories/27/resources/16630,14
16666,27,/repositories/27/resources/16666,33
16688,27,/repositories/27/resources/16688,5
16694,27,/repositories/27/resources/16694,4
16724,27,/repositories/27/resources/16724,4
16727,27,/repositories/27/resources/16727,31
16878,27,/repositories/27/resources/16878,392
16880,27,/repositories/27/resources/16880,105
16882,27,/repositories/27/resources/16882,28
16889,27,/repositories/27/resources/16889,82
16892,27,/repositories/27/resources/16892,15
16907,27,/repositories/27/resources/16907,87
16910,27,/repositories/27/resources/16910,5
16915,27,/repositories/27/resources/16915,3
17257,27,/repositories/27/resources/17257,2
17925,27,/repositories/27/resources/17925,23
17926,27,/repositories/27/resources/17926,24
17999,27,/repositories/27/resources/17999,2
18110,27,/repositories/27/resources/18110,5
18176,27,/repositories/27/resources/18176,24
18185,27,/repositories/27/resources/18185,6
18209,27,/repositories/27/resources/18209,44
18213,27,/repositories/27/resources/18213,58
18215,27,/repositories/27/resources/18215,54
18226,27,/repositories/27/resources/18226,25
18232,27,/repositories/27/resources/18232,178
18235,27,/repositories/27/resources/18235,51
18239,27,/repositories/27/resources/18239,40
18242,27,/repositories/27/resources/18242,21
18250,27,/repositories/27/resources/18250,70
18251,27,/repositories/27/resources/18251,7
18257,27,/repositories/27/resources/18257,3
18261,27,/repositories/27/resources/18261,17
18266,27,/repositories/27/resources/18266,12
18269,27,/repositories/27/resources/18269,8
18275,27,/repositories/27/resources/18275,3
18293,27,/repositories/27/resources/18293,6
18296,27,/repositories/27/resources/18296,4
18299,27,/repositories/27/resources/18299,6
18302,27,/repositories/27/resources/18302,23
18305,27,/repositories/27/resources/18305,20
18308,27,/repositories/27/resources/18308,3
18311,27,/repositories/27/resources/18311,7
18314,27,/repositories/27/resources/18314,21
18317,27,/repositories/27/resources/18317,30
18320,27,/repositories/27/resources/18320,14
18323,27,/repositories/27/resources/18323,15
18326,27,/repositories/27/resources/18326,45
18329,27,/repositories/27/resources/18329,20
18330,27,/repositories/27/resources/18330,125
18331,27,/repositories/27/resources/18331,10
18332,27,/repositories/27/resources/18332,8
18341,27,/repositories/27/resources/18341,30
18343,27,/repositories/27/resources/18343,2
18346,27,/repositories/27/resources/18346,21
18349,27,/repositories/27/resources/18349,28
18352,27,/repositories/27/resources/18352,147
18359,27,/repositories/27/resources/18359,184
18361,27,/repositories/27/resources/18361,3
18362,27,/repositories/27/resources/18362,86
18365,27,/repositories/27/resources/18365,15
18368,27,/repositories/27/resources/18368,13
18449,27,/repositories/27/resources/18449,3
18614,27,/repositories/27/resources/18614,2
19544,27,/repositories/27/resources/19544,6
19668,27,/repositories/27/resources/19668,12
20504,27,/repositories/27/resources/20504,12
21098,27,/repositories/27/resources/21098,3
21554,27,/repositories/27/resources/21554,2
21704,27,/repositories/27/resources/21704,4
21719,27,/repositories/27/resources/21719,4
22025,27,/repositories/27/resources/22025,2
22622,27,/repositories/27/resources/22622,3
22967,27,/repositories/27/resources/22967,58
23000,27,/repositories/27/resources/23000,189
23234,27,/repositories/27/resources/23234,115
23235,27,/repositories/27/resources/23235,8
23348,27,/repositories/27/resources/23348,21
23647,27,/repositories/27/resources/23647,5
23759,27,/repositories/27/resources/23759,85
24256,27,/repositories/27/resources/24256,5
24379,27,/repositories/27/resources/24379,2
24613,27,/repositories/27/resources/24613,3
24851,27,/repositories/27/resources/24851,55
24995,27,/repositories/27/resources/24995,27
25129,27,/repositories/27/resources/25129,10
25184,27,/repositories/27/resources/25184,4
25186,27,/repositories/27/resources/25186,14
25199,27,/repositories/27/resources/25199,17
25202,27,/repositories/27/resources/25202,9
25216,27,/repositories/27/resources/25216,6
25292,27,/repositories/27/resources/25292,4
25331,27,/repositories/27/resources/25331,26
25364,27,/repositories/27/resources/25364,11
25477,27,/repositories/27/resources/25477,7
25607,27,/repositories/27/resources/25607,4
25635,27,/repositories/27/resources/25635,4
25675,27,/repositories/27/resources/25675,85
26414,27,/repositories/27/resources/26414,4
26465,27,/repositories/27/resources/26465,6
26506,27,/repositories/27/resources/26506,3
26524,27,/repositories/27/resources/26524,4
26662,27,/repositories/27/resources/26662,2
26848,27,/repositories/27/resources/26848,50
26855,27,/repositories/27/resources/26855,5
26863,27,/repositories/27/resources/26863,24
26867,27,/repositories/27/resources/26867,31
26868,27,/repositories/27/resources/26868,73
26871,27,/repositories/27/resources/26871,10
26875,27,/repositories/27/resources/26875,26
26878,27,/repositories/27/resources/26878,32
26879,27,/repositories/27/resources/26879,42
26883,27,/repositories/27/resources/26883,10
26902,27,/repositories/27/resources/26902,4
26934,27,/repositories/27/resources/26934,10
26938,27,/repositories/27/resources/26938,30
26994,27,/repositories/27/resources/26994,44
27015,27,/repositories/27/resources/27015,2
27018,27,/repositories/27/resources/27018,40
27956,27,/repositories/27/resources/27956,7
51720,27,/repositories/27/resources/51720,13990
52124,27,/repositories/27/resources/52124,179
52136,27,/repositories/27/resources/52136,23177
52145,27,/repositories/27/resources/52145,10943
52148,27,/repositories/27/resources/52148,15478
52374,27,/repositories/27/resources/52374,81
52649,27,/repositories/27/resources/52649,56
52655,27,/repositories/27/resources/52655,3
52658,27,/repositories/27/resources/52658,10
52685,27,/repositories/27/resources/52685,3
52691,27,/repositories/27/resources/52691,4
52697,27,/repositories/27/resources/52697,50
52700,27,/repositories/27/resources/52700,8
52703,27,/repositories/27/resources/52703,46
52724,27,/repositories/27/resources/52724,8
52730,27,/repositories/27/resources/52730,163
52733,27,/repositories/27/resources/52733,3
52826,27,/repositories/27/resources/52826,31
52850,27,/repositories/27/resources/52850,35
52868,27,/repositories/27/resources/52868,3
52916,27,/repositories/27/resources/52916,3
52919,27,/repositories/27/resources/52919,3
53245,27,/repositories/27/resources/53245,2902
53705,27,/repositories/27/resources/53705,40
53732,27,/repositories/27/resources/53732,102
53937,27,/repositories/27/resources/53937,85
54010,27,/repositories/27/resources/54010,49
54289,27,/repositories/27/resources/54289,2
54329,27,/repositories/27/resources/54329,12
54333,27,/repositories/27/resources/54333,87
54338,27,/repositories/27/resources/54338,6
54437,27,/repositories/27/resources/54437,41
54442,27,/repositories/27/resources/54442,18
54451,27,/repositories/27/resources/54451,4
54508,27,/repositories/27/resources/54508,86
54553,27,/repositories/27/resources/54553,93
54575,27,/repositories/27/resources/54575,35
54578,27,/repositories/27/resources/54578,57
54605,27,/repositories/27/resources/54605,22
54618,27,/repositories/27/resources/54618,12
54624,27,/repositories/27/resources/54624,5
54631,27,/repositories/27/resources/54631,2082
54643,27,/repositories/27/resources/54643,32
54693,27,/repositories/27/resources/54693,609
54729,27,/repositories/27/resources/54729,4
54814,27,/repositories/27/resources/54814,270
54825,27,/repositories/27/resources/54825,1944
54923,27,/repositories/27/resources/54923,1542
54990,27,/repositories/27/resources/54990,203
55012,27,/repositories/27/resources/55012,7
55015,27,/repositories/27/resources/55015,800
7565,30,/repositories/30/resources/7565,603
7568,30,/repositories/30/resources/7568,728
7570,30,/repositories/30/resources/7570,1887
7572,30,/repositories/30/resources/7572,622
7575,30,/repositories/30/resources/7575,263
7577,30,/repositories/30/resources/7577,78
7578,30,/repositories/30/resources/7578,64
7581,30,/repositories/30/resources/7581,763
7584,30,/repositories/30/resources/7584,585
7586,30,/repositories/30/resources/7586,583
7589,30,/repositories/30/resources/7589,541
7590,30,/repositories/30/resources/7590,86
7593,30,/repositories/30/resources/7593,533
7596,30,/repositories/30/resources/7596,641
7599,30,/repositories/30/resources/7599,1005
7602,30,/repositories/30/resources/7602,550
7605,30,/repositories/30/resources/7605,23
7608,30,/repositories/30/resources/7608,580
7611,30,/repositories/30/resources/7611,600
7614,30,/repositories/30/resources/7614,616
7616,30,/repositories/30/resources/7616,2376
7617,30,/repositories/30/resources/7617,1425
7620,30,/repositories/30/resources/7620,646
7622,30,/repositories/30/resources/7622,2257
7623,30,/repositories/30/resources/7623,550
7626,30,/repositories/30/resources/7626,637
7627,30,/repositories/30/resources/7627,11091
7628,30,/repositories/30/resources/7628,1321
7629,30,/repositories/30/resources/7629,736
7631,30,/repositories/30/resources/7631,598
7633,30,/repositories/30/resources/7633,1614
7635,30,/repositories/30/resources/7635,1463
7637,30,/repositories/30/resources/7637,2063
7639,30,/repositories/30/resources/7639,4899
7641,30,/repositories/30/resources/7641,61
7643,30,/repositories/30/resources/7643,168
7646,30,/repositories/30/resources/7646,97
7647,30,/repositories/30/resources/7647,797
7650,30,/repositories/30/resources/7650,910
7652,30,/repositories/30/resources/7652,2158
7653,30,/repositories/30/resources/7653,585
7656,30,/repositories/30/resources/7656,1122
7659,30,/repositories/30/resources/7659,856
7661,30,/repositories/30/resources/7661,587
7662,30,/repositories/30/resources/7662,2253
7665,30,/repositories/30/resources/7665,2504
7668,30,/repositories/30/resources/7668,554
7671,30,/repositories/30/resources/7671,656
7673,30,/repositories/30/resources/7673,748
7676,30,/repositories/30/resources/7676,684
7677,30,/repositories/30/resources/7677,746
7680,30,/repositories/30/resources/7680,693
7683,30,/repositories/30/resources/7683,101
7686,30,/repositories/30/resources/7686,62
7688,30,/repositories/30/resources/7688,36
7691,30,/repositories/30/resources/7691,974
7694,30,/repositories/30/resources/7694,1219
7695,30,/repositories/30/resources/7695,631
7697,30,/repositories/30/resources/7697,28
7698,30,/repositories/30/resources/7698,646
7704,30,/repositories/30/resources/7704,779
7705,30,/repositories/30/resources/7705,58
7707,30,/repositories/30/resources/7707,879
7710,30,/repositories/30/resources/7710,18
7712,30,/repositories/30/resources/7712,652
7713,30,/repositories/30/resources/7713,1066
7716,30,/repositories/30/resources/7716,319
7719,30,/repositories/30/resources/7719,617
7720,30,/repositories/30/resources/7720,771
7722,30,/repositories/30/resources/7722,714
7725,30,/repositories/30/resources/7725,612
7728,30,/repositories/30/resources/7728,473
7730,30,/repositories/30/resources/7730,91
7731,30,/repositories/30/resources/7731,897
7733,30,/repositories/30/resources/7733,115
